specimen_id,matrix,scenario,expected_grade,metadata_complete,terminology_valid,traceability_ok,monitoring_ok,documentation_ok,semantic_compatible,P_pre_severity,P_pre_code,P_cent1_severity,P_cent1_code,P_cent2_severity,P_cent2_code,P_post_severity,P_post_code,P_store_severity,P_store_code,P_warm_severity,P_warm_code,P_cold_severity,P_cold_code,P_fix_severity,P_fix_code,P_fixTime_severity,P_fixTime_code,G_gov,P_bio,RCS,score_based_grade,final_grade,grade_route,nearest_threshold,threshold_margin
solid_critical_penalty_burden_47,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6936718750119861,P_store_critical_penalty_burden,0.709502415380192,P_warm_critical_penalty_burden,0.7188613079539863,P_cold_critical_penalty_burden,0.6815465408616699,P_fix_critical_penalty_burden,0.6975050653811907,P_fixTime_critical_penalty_burden,1,70.28747062908312,29.712529370916883,Grade E,Grade E,Critical penalty burden,50,20.287470629083117
solid_critical_penalty_burden_48,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6776545797904778,P_store_critical_penalty_burden,0.7004092127817725,P_warm_critical_penalty_burden,0.6935499157767887,P_cold_critical_penalty_burden,0.7026123617893087,P_fix_critical_penalty_burden,0.7165141086950759,P_fixTime_critical_penalty_burden,1,69.88326451156234,30.116735488437655,Grade E,Grade E,Critical penalty burden,50,19.883264511562345
solid_critical_penalty_burden_49,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.5567615829935556,P_store_critical_penalty_burden,0.5809511745687524,P_warm_critical_penalty_burden,0.5536774794798042,P_cold_critical_penalty_burden,0.5909473237663692,P_fix_critical_penalty_burden,0.5619734003462421,P_fixTime_critical_penalty_burden,1,56.82081795953763,43.17918204046237,Grade E,Grade E,Critical penalty burden,50,6.820817959537628
solid_critical_penalty_burden_50,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.5613843239820961,P_store_critical_penalty_burden,0.5985304641417073,P_warm_critical_penalty_burden,0.569220484483761,P_cold_critical_penalty_burden,0.5807499371924653,P_fix_critical_penalty_burden,0.5869480130189465,P_fixTime_critical_penalty_burden,1,58.064747893634056,41.935252106365944,Grade E,Grade E,Critical penalty burden,50,8.064747893634056
solid_critical_penalty_burden_51,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.690539495664592,P_store_critical_penalty_burden,0.7151891741082905,P_warm_critical_penalty_burden,0.6813529429485096,P_cold_critical_penalty_burden,0.7065772136753503,P_fix_critical_penalty_burden,0.6876629700222212,P_fixTime_critical_penalty_burden,1,69.62356296696356,30.37643703303644,Grade E,Grade E,Critical penalty burden,50,19.62356296696356
solid_critical_penalty_burden_52,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6792796465237555,P_store_critical_penalty_burden,0.6538816579128482,P_warm_critical_penalty_burden,0.7148321691737739,P_cold_critical_penalty_burden,0.6773465093754459,P_fix_critical_penalty_burden,0.6672549702716115,P_fixTime_critical_penalty_burden,1,67.91233742108581,32.08766257891419,Grade E,Grade E,Critical penalty burden,50,17.91233742108581
solid_critical_penalty_burden_53,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6363518096232513,P_store_critical_penalty_burden,0.6394197181106728,P_warm_critical_penalty_burden,0.6170905132154253,P_cold_critical_penalty_burden,0.6362693556090255,P_fix_critical_penalty_burden,0.62166357863498245,P_fixTime_critical_penalty_burden,1,62.93534483433625,37.06465516566375,Grade E,Grade E,Critical penalty burden,50,12.935344834336249
solid_critical_penalty_burden_54,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6398326660162718,P_store_critical_penalty_burden,0.6805316227342884,P_warm_critical_penalty_burden,0.6542370846950196,P_cold_critical_penalty_burden,0.6598782205505146,P_fix_critical_penalty_burden,0.6529530336981304,P_fixTime_critical_penalty_burden,1,65.9239416581971,34.076058341802906,Grade E,Grade E,Critical penalty burden,50,15.923941658197094
solid_critical_penalty_burden_55,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6291606610559822,P_store_critical_penalty_burden,0.6397559083744018,P_warm_critical_penalty_burden,0.6289757407018449,P_cold_critical_penalty_burden,0.6076483105142916,P_fix_critical_penalty_burden,0.6190269257864416,P_fixTime_critical_penalty_burden,1,62.6509643161891,37.3490356838109,Grade E,Grade E,Critical penalty burden,50,12.650964316189103
solid_critical_penalty_burden_56,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.721621196897249,P_store_critical_penalty_burden,0.7070366548831407,P_warm_critical_penalty_burden,0.7352804598570453,P_cold_critical_penalty_burden,0.692786542060121,P_fix_critical_penalty_burden,0.713963549517838,P_fixTime_critical_penalty_burden,1,71.55331494322196,28.446685056778037,Grade E,Grade E,Critical penalty burden,50,21.553314943221963
solid_critical_penalty_burden_57,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6349668975709984,P_store_critical_penalty_burden,0.6279244673947364,P_warm_critical_penalty_burden,0.6532694311141336,P_cold_critical_penalty_burden,0.6517242248470196,P_fix_critical_penalty_burden,0.6395127179337688,P_fixTime_critical_penalty_burden,1,64.1204686576674,35.8795313423326,Grade E,Grade E,Critical penalty burden,50,14.120468657667402
solid_critical_penalty_burden_58,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6340128837906526,P_store_critical_penalty_burden,0.6496212412694223,P_warm_critical_penalty_burden,0.6577342514691813,P_cold_critical_penalty_burden,0.6263921018000803,P_fix_critical_penalty_burden,0.6510038888259803,P_fixTime_critical_penalty_burden,1,64.6100398788457,35.3899601211543,Grade E,Grade E,Critical penalty burden,50,14.610039878845697
solid_critical_penalty_burden_59,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6043954127618479,P_store_critical_penalty_burden,0.653629523022991,P_warm_critical_penalty_burden,0.6258618173767769,P_cold_critical_penalty_burden,0.6348223869593511,P_fix_critical_penalty_burden,0.6675809505797554,P_fixTime_critical_penalty_burden,1,63.92716951740729,36.07283048259271,Grade E,Grade E,Critical penalty burden,50,13.927169517407293
solid_critical_penalty_burden_60,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6002368861935995,P_store_critical_penalty_burden,0.6031856805878162,P_warm_critical_penalty_burden,0.5924516457459893,P_cold_critical_penalty_burden,0.5930914695134244,P_fix_critical_penalty_burden,0.6151612549437795,P_fixTime_critical_penalty_burden,1,60.09408359282609,39.90591640717391,Grade E,Grade E,Critical penalty burden,50,10.094083592826088
solid_critical_penalty_burden_61,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6150052511286739,P_store_critical_penalty_burden,0.6091353023099565,P_warm_critical_penalty_burden,0.6272806134235626,P_cold_critical_penalty_burden,0.6386220062037098,P_fix_critical_penalty_burden,0.6284502671269478,P_fixTime_critical_penalty_burden,1,62.283812095862686,37.716187904137314,Grade E,Grade E,Critical penalty burden,50,12.283812095862686
solid_critical_penalty_burden_62,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.636688768764205,P_store_critical_penalty_burden,0.6134191825755957,P_warm_critical_penalty_burden,0.5997610018206642,P_cold_critical_penalty_burden,0.6160947969562007,P_fix_critical_penalty_burden,0.6126920821985897,P_fixTime_critical_penalty_burden,1,61.37509973968437,38.62490026031563,Grade E,Grade E,Critical penalty burden,50,11.375099739684373
solid_critical_penalty_burden_63,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6951120957396622,P_store_critical_penalty_burden,0.7075146911276489,P_warm_critical_penalty_burden,0.6852089456307577,P_cold_critical_penalty_burden,0.6967692293952201,P_fix_critical_penalty_burden,0.7245419734939571,P_fixTime_critical_penalty_burden,1,70.18715026586254,29.81284973413746,Grade E,Grade E,Critical penalty burden,50,20.18715026586254
solid_critical_penalty_burden_64,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6110070792155138,P_store_critical_penalty_burden,0.6028574664330987,P_warm_critical_penalty_burden,0.6071880444211051,P_cold_critical_penalty_burden,0.6158713630838932,P_fix_critical_penalty_burden,0.6088002678372869,P_fixTime_critical_penalty_burden,1,60.830319762591934,39.169680237408066,Grade E,Grade E,Critical penalty burden,50,10.830319762591934
solid_critical_penalty_burden_65,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.5361757965795171,P_store_critical_penalty_burden,0.5578882984276008,P_warm_critical_penalty_burden,0.5548822898325851,P_cold_critical_penalty_burden,0.5604052011496975,P_fix_critical_penalty_burden,0.5770121991828095,P_fixTime_critical_penalty_burden,1,55.80822365609906,44.19177634390094,Grade E,Grade E,Critical penalty burden,50,5.808223656099059
solid_critical_penalty_burden_66,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6297890631372207,P_store_critical_penalty_burden,0.6524991871197726,P_warm_critical_penalty_burden,0.6248802175557964,P_cold_critical_penalty_burden,0.6505432167410472,P_fix_critical_penalty_burden,0.6445937703606637,P_fixTime_critical_penalty_burden,1,64.03134472227651,35.968655277723485,Grade E,Grade E,Critical penalty burden,50,14.031344722276515
solid_critical_penalty_burden_67,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.7176923562164403,P_store_critical_penalty_burden,0.707474464423545,P_warm_critical_penalty_burden,0.7097909650233261,P_cold_critical_penalty_burden,0.681048604186701,P_fix_critical_penalty_burden,0.7177237406477215,P_fixTime_critical_penalty_burden,1,70.76722495517333,29.232775044826667,Grade E,Grade E,Critical penalty burden,50,20.767224955173333
solid_critical_penalty_burden_68,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.7407018121587874,P_store_critical_penalty_burden,0.75360106115809955,P_warm_critical_penalty_burden,0.7452934668379059,P_cold_critical_penalty_burden,0.7315189756696698,P_fix_critical_penalty_burden,0.746228427211575,P_fixTime_critical_penalty_burden,1,74.4802435615585,25.519756438441505,Grade E,Grade E,Critical penalty burden,50,24.480243561558495
solid_critical_penalty_burden_69,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.7024018133365106,P_store_critical_penalty_burden,0.7096200664210165,P_warm_critical_penalty_burden,0.7074405540110189,P_cold_critical_penalty_burden,0.7133748137772734,P_fix_critical_penalty_burden,0.7090287005345395,P_fixTime_critical_penalty_burden,1,70.84373892819843,29.156261071801566,Grade E,Grade E,Critical penalty burden,50,20.843738928198434
solid_critical_penalty_burden_70,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.7193411044736727,P_store_critical_penalty_burden,0.7300930026779638,P_warm_critical_penalty_burden,0.7238044456518996,P_cold_critical_penalty_burden,0.7216127250831146,P_fix_critical_penalty_burden,0.7446436879579653,P_fixTime_critical_penalty_burden,1,72.8546174107577,27.145382589242303,Grade E,Grade E,Critical penalty burden,50,22.854617410757697
solid_critical_penalty_burden_71,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.7130871687409308,P_store_critical_penalty_burden,0.7197225275458478,P_warm_critical_penalty_burden,0.702903976078642,P_cold_critical_penalty_burden,0.6941263539764588,P_fix_critical_penalty_burden,0.7136563516920323,P_fixTime_critical_penalty_burden,1,70.94699246521374,29.05300753478626,Grade E,Grade E,Critical penalty burden,50,20.94699246521374
solid_critical_penalty_burden_72,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6264308978279604,P_store_critical_penalty_burden,0.64902996069175,P_warm_critical_penalty_burden,0.6533204045470332,P_cold_critical_penalty_burden,0.6244161617497275,P_fix_critical_penalty_burden,0.6495927868402219,P_fixTime_critical_penalty_burden,1,64.31332076143934,35.68667923856066,Grade E,Grade E,Critical penalty burden,50,14.313320761439343
solid_critical_penalty_burden_73,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.7538962567817611,P_store_critical_penalty_burden,0.7364922176681474,P_warm_critical_penalty_burden,0.735671351223063,P_cold_critical_penalty_burden,0.7294122442560003,P_fix_critical_penalty_burden,0.7494942117102186,P_fixTime_critical_penalty_burden,1,74.04360097205105,25.956399027948947,Grade E,Grade E,Critical penalty burden,50,24.043600972051053
solid_critical_penalty_burden_74,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6529200632292514,P_store_critical_penalty_burden,0.6662347243528156,P_warm_critical_penalty_burden,0.6606343015995642,P_cold_critical_penalty_burden,0.6689993186242297,P_fix_critical_penalty_burden,0.6531807503569294,P_fixTime_critical_penalty_burden,1,66.0641313837503,33.93586861624971,Grade E,Grade E,Critical penalty burden,50,16.064131383750293
solid_critical_penalty_burden_75,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6914691314724024,P_store_critical_penalty_burden,0.6681711030618067,P_warm_critical_penalty_burden,0.6656129285899662,P_cold_critical_penalty_burden,0.7284174853048236,P_fix_critical_penalty_burden,0.6916528666940982,P_fixTime_critical_penalty_burden,1,68.47595737683469,31.524042623165315,Grade E,Grade E,Critical penalty burden,50,18.475957376834685
solid_critical_penalty_burden_76,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.5863425242847375,P_store_critical_penalty_burden,0.6216305190914925,P_warm_critical_penalty_burden,0.6407103050654462,P_cold_critical_penalty_burden,0.6184484017772642,P_fix_critical_penalty_burden,0.6058735539499828,P_fixTime_critical_penalty_burden,1,61.74785557385315,38.25214442614685,Grade E,Grade E,Critical penalty burden,50,11.747855573853151
solid_critical_penalty_burden_77,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.7185831869981517,P_store_critical_penalty_burden,0.7305178159039099,P_warm_critical_penalty_burden,0.718883793418644,P_cold_critical_penalty_burden,0.7171243128053472,P_fix_critical_penalty_burden,0.7393068134652395,P_fixTime_critical_penalty_burden,1,72.55678899942112,27.443211000578884,Grade E,Grade E,Critical penalty burden,50,22.556788999421116
solid_critical_penalty_burden_78,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6284856990764828,P_store_critical_penalty_burden,0.6132083108509973,P_warm_critical_penalty_burden,0.6105798615356927,P_cold_critical_penalty_burden,0.6090617345225475,P_fix_critical_penalty_burden,0.6143669040411714,P_fixTime_critical_penalty_burden,1,61.44525389447613,38.55474610552387,Grade E,Grade E,Critical penalty burden,50,11.445253894476132
solid_critical_penalty_burden_79,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.5663034084417798,P_store_critical_penalty_burden,0.56586078335871,P_warm_critical_penalty_burden,0.5874549921573271,P_cold_critical_penalty_burden,0.5984890978957796,P_fix_critical_penalty_burden,0.5724849023432553,P_fixTime_critical_penalty_burden,1,57.75448002982942,42.24551997017058,Grade E,Grade E,Critical penalty burden,50,7.754480029829423
solid_critical_penalty_burden_80,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6830516551664715,P_store_critical_penalty_burden,0.6910942255385956,P_warm_critical_penalty_burden,0.6997544833691712,P_cold_critical_penalty_burden,0.6802136407384444,P_fix_critical_penalty_burden,0.6927475067947098,P_fixTime_critical_penalty_burden,1,69.0751472971621,30.924852702837896,Grade E,Grade E,Critical penalty burden,50,19.075147297162104
solid_critical_penalty_burden_81,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.4880372166808641,P_store_critical_penalty_burden,0.5220122272902398,P_warm_critical_penalty_burden,0.5103599156233732,P_cold_critical_penalty_burden,0.4922210211516561,P_fix_critical_penalty_burden,0.4704177366054733,P_fixTime_critical_penalty_burden,1,49.92153187243759,50.07846812756241,Grade D,Grade D,Score-based certification,50,0.0784681275624095
solid_critical_penalty_burden_82,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6047567114903933,P_store_critical_penalty_burden,0.632243624724597,P_warm_critical_penalty_burden,0.6297653196770114,P_cold_critical_penalty_burden,0.635914855159655,P_fix_critical_penalty_burden,0.623492077519352,P_fixTime_critical_penalty_burden,1,62.63013866017797,37.36986133982203,Grade E,Grade E,Critical penalty burden,50,12.63013866017797
solid_critical_penalty_burden_83,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6997629540978111,P_store_critical_penalty_burden,0.7095664148517566,P_warm_critical_penalty_burden,0.689809514961856,P_cold_critical_penalty_burden,0.6954323429003254,P_fix_critical_penalty_burden,0.6842491524022,P_fixTime_critical_penalty_burden,1,69.59731074835636,30.402689251643636,Grade E,Grade E,Critical penalty burden,50,19.597310748356364
solid_critical_penalty_burden_84,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.5934357905047047,P_store_critical_penalty_burden,0.6096406630947973,P_warm_critical_penalty_burden,0.6151727959253683,P_cold_critical_penalty_burden,0.6161645409097883,P_fix_critical_penalty_burden,0.6052407726634568,P_fixTime_critical_penalty_burden,1,60.869156899990664,39.130843100009336,Grade E,Grade E,Critical penalty burden,50,10.869156899990664
solid_critical_penalty_burden_85,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6900178132937634,P_store_critical_penalty_burden,0.6969605939142489,P_warm_critical_penalty_burden,0.6856522356307628,P_cold_critical_penalty_burden,0.660476210670505,P_fix_critical_penalty_burden,0.6830829954425304,P_fixTime_critical_penalty_burden,1,68.48439100693993,31.51560899306007,Grade E,Grade E,Critical penalty burden,50,18.48439100693993
solid_critical_penalty_burden_86,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6013764688875894,P_store_critical_penalty_burden,0.5889964904985514,P_warm_critical_penalty_burden,0.6183992740425956,P_cold_critical_penalty_burden,0.6102685488485311,P_fix_critical_penalty_burden,0.6238530977421818,P_fixTime_critical_penalty_burden,1,60.83663133441412,39.16336866558588,Grade E,Grade E,Critical penalty burden,50,10.836631334414122
solid_critical_penalty_burden_87,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6822218757048897,P_store_critical_penalty_burden,0.6825275151527588,P_warm_critical_penalty_burden,0.6888945605282277,P_cold_critical_penalty_burden,0.6563753350549378,P_fix_critical_penalty_burden,0.6654315614603991,P_fixTime_critical_penalty_burden,1,67.67314128263006,32.326858717369944,Grade E,Grade E,Critical penalty burden,50,17.673141282630056
solid_critical_penalty_burden_88,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6640260589074317,P_store_critical_penalty_burden,0.6468394897790518,P_warm_critical_penalty_burden,0.6625207522819652,P_cold_critical_penalty_burden,0.6208603273950773,P_fix_critical_penalty_burden,0.6545044463855431,P_fixTime_critical_penalty_burden,1,65.09739077377392,34.902609226226076,Grade E,Grade E,Critical penalty burden,50,15.097390773773924
solid_critical_penalty_burden_89,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6850293811674757,P_store_critical_penalty_burden,0.6829180937685166,P_warm_critical_penalty_burden,0.691255188333729,P_cold_critical_penalty_burden,0.6695943367118481,P_fix_critical_penalty_burden,0.7019477591248368,P_fixTime_critical_penalty_burden,1,68.71264300324273,31.287356996757268,Grade E,Grade E,Critical penalty burden,50,18.712643003242732
solid_critical_penalty_burden_90,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.7021229138988015,P_store_critical_penalty_burden,0.7046594542377823,P_warm_critical_penalty_burden,0.6974144224148774,P_cold_critical_penalty_burden,0.7096874890313626,P_fix_critical_penalty_burden,0.7188635116526735,P_fixTime_critical_penalty_burden,1,70.60627319332242,29.393726806677577,Grade E,Grade E,Critical penalty burden,50,20.606273193322423
solid_critical_penalty_burden_91,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.48853074258773044,P_store_critical_penalty_burden,0.5044332470755957,P_warm_critical_penalty_burden,0.49427858805126756,P_cold_critical_penalty_burden,0.4984089708833669,P_fix_critical_penalty_burden,0.48559504595534225,P_fixTime_critical_penalty_burden,1,49.48379249934489,50.51620750065511,Grade D,Grade D,Score-based certification,50,0.5162075006551134
solid_critical_penalty_burden_92,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.5921104150584819,P_store_critical_penalty_burden,0.579536213941285,P_warm_critical_penalty_burden,0.6129100895019064,P_cold_critical_penalty_burden,0.5752291411577933,P_fix_critical_penalty_burden,0.592963741220559,P_fixTime_critical_penalty_burden,1,59.18052575373509,40.81947424626491,Grade E,Grade E,Critical penalty burden,50,9.18052575373509
solid_critical_penalty_burden_93,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6603989788714733,P_store_critical_penalty_burden,0.6784363862394617,P_warm_critical_penalty_burden,0.6835276621819564,P_cold_critical_penalty_burden,0.6890059032610659,P_fix_critical_penalty_burden,0.6884626908064333,P_fixTime_critical_penalty_burden,1,68.05942825865219,31.94057174134781,Grade E,Grade E,Critical penalty burden,50,18.05942825865219
solid_critical_penalty_burden_94,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6899735081452917,P_store_critical_penalty_burden,0.6645894457136844,P_warm_critical_penalty_burden,0.6970940684090016,P_cold_critical_penalty_burden,0.6702305947797452,P_fix_critical_penalty_burden,0.6870674720028482,P_fixTime_critical_penalty_burden,1,68.18649883699968,31.813501163000325,Grade E,Grade E,Critical penalty burden,50,18.186498836999675
solid_critical_penalty_burden_95,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.639313438201569,P_store_critical_penalty_burden,0.6063651228010312,P_warm_critical_penalty_burden,0.6264297274729298,P_cold_critical_penalty_burden,0.6363557782965562,P_fix_critical_penalty_burden,0.626533946129492,P_fixTime_critical_penalty_burden,1,62.48558842691074,37.51441157308926,Grade E,Grade E,Critical penalty burden,50,12.485588426910738
solid_critical_penalty_burden_96,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6623441606207346,P_store_critical_penalty_burden,0.6588606951207194,P_warm_critical_penalty_burden,0.6849269456334284,P_cold_critical_penalty_burden,0.6886452584890025,P_fix_critical_penalty_burden,0.6544748102798555,P_fixTime_critical_penalty_burden,1,66.94902851109686,33.050971488903144,Grade E,Grade E,Critical penalty burden,50,16.949028511096856
solid_critical_penalty_burden_97,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6389767150802866,P_store_critical_penalty_burden,0.6666460656102708,P_warm_critical_penalty_burden,0.6164675880308212,P_cold_critical_penalty_burden,0.6444246261306776,P_fix_critical_penalty_burden,0.6473821060851486,P_fixTime_critical_penalty_burden,1,64.27650358089474,35.72349641910526,Grade E,Grade E,Critical penalty burden,50,14.27650358089474
solid_critical_penalty_burden_98,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.7193423402565557,P_store_critical_penalty_burden,0.7294615030113929,P_warm_critical_penalty_burden,0.7246281852279612,P_cold_critical_penalty_burden,0.7135697702118303,P_fix_critical_penalty_burden,0.711134011602085,P_fixTime_critical_penalty_burden,1,72.06860409505134,27.93139590494866,Grade E,Grade E,Critical penalty burden,50,22.06860409505134
solid_critical_penalty_burden_99,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6174836615193761,P_store_critical_penalty_burden,0.6126936188949363,P_warm_critical_penalty_burden,0.648283200740661,P_cold_critical_penalty_burden,0.654932702514763,P_fix_critical_penalty_burden,0.6280649570139439,P_fixTime_critical_penalty_burden,1,63.171965091680896,36.828034908319104,Grade E,Grade E,Critical penalty burden,50,13.171965091680896
solid_critical_penalty_burden_100,solid,critical_penalty_burden,Grade E,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.6418473211921039,P_store_critical_penalty_burden,0.6507546714180434,P_warm_critical_penalty_burden,0.6728251085436587,P_cold_critical_penalty_burden,0.6561530345503952,P_fix_critical_penalty_burden,0.6498911293986449,P_fixTime_critical_penalty_burden,1,65.55732242315293,34.442677576847075,Grade E,Grade E,Critical penalty burden,50,15.557322423152925
